,continentEnglishName,countryName,countryEnglishName,province_confirmedCount,province_suspectedCount,province_curedCount,province_deadCount,updateTime
7011,Europe,荷兰,Netherlands,6412,0.0,0,356,2020-03-26
7012,Europe,奥地利,Austria,5560,0.0,9,30,2020-03-26
7013,Asia,韩国,Korea,9241,0.0,4144,131,2020-03-26
7014,Europe,比利时,Belgium,4973,0.0,350,178,2020-03-26
7015,North America,加拿大,Canada,3409,0.0,183,36,2020-03-26
7016,Europe,挪威,Norway,3041,0.0,0,14,2020-03-26
7017,Europe,葡萄牙,Portugal,2995,0.0,22,33,2020-03-26
7018,Europe,瑞典,Sweden,2510,0.0,17,42,2020-03-26
7019,South America,巴西,Brazil,2433,0.0,0,57,2020-03-26
7020,Asia,土耳其,Turkey,2433,0.0,0,59,2020-03-26
7021,Asia,以色列,Israel,2369,0.0,58,5,2020-03-26
7022,Oceania,澳大利亚,Australia,2317,0.0,27,8,2020-03-26
7023,Europe,丹麦,Denmark,1724,0.0,1,34,2020-03-26
7024,Europe,捷克,Czech Republic,1654,0.0,10,10,2020-03-26
7025,Asia,马来西亚,Malaysia,1796,0.0,199,19,2020-03-26
7026,Europe,爱尔兰,Ireland,1564,0.0,0,9,2020-03-26
7027,Europe,卢森堡,Luxembourg,1333,0.0,0,8,2020-03-26
7028,South America,厄瓜多尔,Ecuador,1049,0.0,0,27,2020-03-26
7029,Asia,巴基斯坦,Pakistan,1016,0.0,6,7,2020-03-26
7030,Asia,日本,Japan,1277,0.0,285,44,2020-03-26
7031,South America,智利,Chile,922,0.0,17,2,2020-03-26
7032,Europe,波兰,Poland,901,0.0,13,10,2020-03-26
7033,Asia,沙特阿拉伯,Saudi Arabia,900,0.0,29,2,2020-03-26
7034,Europe,芬兰,Finland,880,0.0,10,3,2020-03-26
7035,Asia,泰国,Thailand,934,0.0,70,4,2020-03-26
7036,Europe,罗马尼亚,Romania,907,0.0,31,17,2020-03-26
7037,Europe,希腊,Greece,821,0.0,19,22,2020-03-26
7038,Europe,冰岛,Iceland,739,0.0,0,2,2020-03-26
7039,Asia,印度尼西亚,Indonesia,790,0.0,9,58,2020-03-26
7040,Africa,南非,South Africa,709,0.0,0,0,2020-03-26
7041,Europe,俄罗斯,Russia,658,0.0,29,1,2020-03-26
7042,Asia,菲律宾,Philippines,636,0.0,26,38,2020-03-26
7043,Asia,印度,India,606,0.0,42,10,2020-03-26
7044,North America,巴拿马,Panama,558,0.0,0,6,2020-03-26
7045,Europe,斯洛文尼亚,Slovenia,526,0.0,0,5,2020-03-26
7046,Asia,卡塔尔,Qatar,537,0.0,41,0,2020-03-26
7047,South America,阿根廷,Argentina,502,0.0,1,8,2020-03-26
7048,Asia,新加坡,Singapore,631,0.0,152,2,2020-03-26
7049,South America,秘鲁,Peru,480,0.0,1,5,2020-03-26
7050,North America,墨西哥,Mexico,475,0.0,1,6,2020-03-26
7051,South America,哥伦比亚,Colombia,470,0.0,6,3,2020-03-26
7052,Europe,克罗地亚,Croatia,442,0.0,5,1,2020-03-26
7053,Europe,爱沙尼亚,Estonia,404,0.0,4,1,2020-03-26
7054,Europe,塞尔维亚,Republic of Serbia,384,0.0,0,4,2020-03-26
7055,Africa,埃及,Egypt,456,0.0,95,21,2020-03-26
7056,Asia,黎巴嫩,Lebanon,333,0.0,8,4,2020-03-26
7057,North America,多米尼加,Dominican Republic,312,0.0,0,6,2020-03-26
7058,Asia,阿联酋,United Arab Emirates,333,0.0,52,2,2020-03-26
7059,Africa,阿尔及利亚,Algeria,302,0.0,12,21,2020-03-26
7060,Europe,立陶宛,Lithuania,255,0.0,1,3,2020-03-26
7061,Asia,亚美尼亚,Armenia,265,0.0,16,0,2020-03-26
7062,Europe,保加利亚,Bulgaria,242,0.0,3,3,2020-03-26
7063,Asia,伊拉克,Iraq,346,0.0,89,29,2020-03-26
7064,Asia,巴林,Bahrain,419,0.0,190,4,2020-03-26
7065,Europe,拉脱维亚,Latvia,221,0.0,0,0,2020-03-26
7066,Africa,摩洛哥,Morocco,225,0.0,7,6,2020-03-26
7067,South America,乌拉圭,Uruguay,217,0.0,6,0,2020-03-26
7068,Europe,斯洛伐克,Slovakia,216,0.0,7,0,2020-03-26
7069,Oceania,新西兰,New Zealand,205,4.0,0,0,2020-03-26
7070,North America,哥斯达黎加,Costa Rica,201,0.0,0,2,2020-03-26
7071,Europe,匈牙利,Hungary,226,0.0,21,10,2020-03-26
7072,Europe,安道尔,Andorra,188,0.0,1,1,2020-03-26
7073,Europe,波黑,Bosnia and Herzegovina,176,0.0,2,3,2020-03-26
7074,Asia,约旦,Jordan,172,0.0,1,0,2020-03-26
7075,Africa,突尼斯,Tunisia,173,0.0,0,5,2020-03-26
7076,Europe,圣马力诺,San Marino,187,0.0,2,21,2020-03-26
7077,Asia,科威特,Kuwait,195,0.0,43,0,2020-03-26
7078,Europe,摩尔多瓦,Moldova,149,0.0,1,1,2020-03-26
7079,Europe,北马其顿,North Macedonia,148,0.0,1,2,2020-03-26
7080,Europe,乌克兰,Ukraine,145,0.0,1,5,2020-03-26
7081,Europe,阿尔巴尼亚,Albania,146,0.0,10,5,2020-03-26
7082,Asia,塞浦路斯,Cyprus,132,0.0,0,3,2020-03-26
7083,Others,钻石公主号邮轮,Diamond Princess Cruise Ship,712,0.0,574,10,2020-03-26
7084,Asia,越南,Vietnam,141,0.0,17,0,2020-03-26
7085,Europe,法罗群岛,Faroe,122,0.0,0,0,2020-03-26
7086,Europe,马耳他,Malta,120,0.0,0,0,2020-03-26
7087,South America,委内瑞拉,Venezuela,106,0.0,0,0,2020-03-26
7088,Africa,布基纳法索,Burkina Faso,114,0.0,5,4,2020-03-26
7089,Asia,文莱,Brunei,109,0.0,4,0,2020-03-26
7090,Asia,斯里兰卡,SriLanka,102,0.0,1,0,2020-03-26
7091,Asia,柬埔寨,Kampuchea (Cambodia ),96,0.0,2,0,2020-03-26
7092,Africa,留尼旺,Reunion,83,0.0,0,0,2020-03-26
7093,Asia,阿曼,Oman,99,0.0,17,0,2020-03-26
7094,Asia,阿富汗,Afghanistan,84,0.0,0,2,2020-03-26
7095,Asia,阿塞拜疆,Azerbaijan,93,0.0,10,2,2020-03-26
7096,Asia,哈萨克斯坦,Kazakstan,80,0.0,2,0,2020-03-26
7097,North America,瓜德罗普岛,,73,0.0,0,0,2020-03-26
7098,Africa,喀麦隆,Cameroon,72,0.0,3,1,2020-03-26
7099,Africa,加纳,Ghana,68,0.0,0,3,2020-03-26
7100,Europe,白俄罗斯,Belarus,86,0.0,22,0,2020-03-26
7101,Asia,格鲁吉亚,Georgia,73,0.0,10,0,2020-03-26
7102,North America,特立尼达和多巴哥,Trinidad and Tobago,57,0.0,0,0,2020-03-26
7103,North America,马提尼克,Martinique,57,0.0,0,0,2020-03-26
7104,Asia,乌兹别克斯坦,Uzbekistan,55,0.0,0,0,2020-03-26
7105,Europe,黑山,,53,0.0,0,0,2020-03-26
7106,North America,洪都拉斯,Honduras,52,0.0,0,0,2020-03-26
7107,Asia,巴勒斯坦,Palestine,64,0.0,16,1,2020-03-26
7108,North America,古巴,Cuba,48,0.0,0,1,2020-03-26
7109,Europe,列支敦士登,Liechtenstein,47,0.0,0,0,2020-03-26
7110,Africa,刚果（金）,Democratic Republic of the Congo,48,0.0,0,2,2020-03-26
7111,Africa,毛里求斯,Mauritius,48,0.0,0,2,2020-03-26
7112,Africa,尼日利亚,Nigeria,46,0.0,2,1,2020-03-26
7113,Asia,吉尔吉斯斯坦,,42,0.0,0,0,2020-03-26
7114,Africa,卢旺达,Republic of Rwanda,41,0.0,0,0,2020-03-26
7115,North America,波多黎各,Puerto Rico,39,0.0,0,2,2020-03-26
7116,South America,巴拉圭,Paraguay,37,0.0,0,3,2020-03-26
7117,Oceania,关岛,Guam,32,0.0,0,1,2020-03-26
7118,Asia,孟加拉国,Bangladesh,39,0.0,5,4,2020-03-26
7119,Europe,摩纳哥,Monaco,31,0.0,1,0,2020-03-26
7120,Africa,马约特,,30,0.0,0,0,2020-03-26
7121,South America,玻利维亚,Bolivia,28,0.0,0,0,2020-03-26
7122,Africa,肯尼亚,Kenya,28,0.0,1,0,2020-03-26
7123,Oceania,法属波利尼西亚,French Polynesia,25,0.0,0,0,2020-03-26
7124,South America,法属圭亚那,French Guiana,23,0.0,0,0,2020-03-26
7125,Europe,根西岛,Guernsey,23,0.0,0,0,2020-03-26
7126,Europe,马恩岛,,23,0.0,0,0,2020-03-26
7127,North America,牙买加,Jamaica,21,0.0,0,1,2020-03-26
7128,North America,危地马拉,Guatemala,21,0.0,0,1,2020-03-26
7129,Africa,多哥,Togo,20,0.0,1,0,2020-03-26
7130,North America,巴巴多斯,Barbados,18,0.0,0,0,2020-03-26
7131,Africa,乌干达,Uganda,14,0.0,0,0,2020-03-26
7132,Africa,坦桑尼亚,Tanzania,13,0.0,1,0,2020-03-26
7133,North America,阿鲁巴,,12,0.0,0,0,2020-03-26
7134,Africa,赞比亚共和国,,12,0.0,0,0,2020-03-26
7135,Asia,蒙古,Mongolia,11,0.0,0,0,2020-03-26
7136,Africa,赤道几内亚,The Republic of Equatorial Guinea,11,0.0,0,0,2020-03-26
7137,Africa,吉布提,Djibouti,11,0.0,0,0,2020-03-26
7138,Oceania,新喀里多尼亚,,10,0.0,0,0,2020-03-26
7139,North America,海地,Haiti,7,0.0,0,0,2020-03-26
7140,North America,库拉索岛,,6,0.0,0,1,2020-03-26
7141,North America,萨尔瓦多,EI Salvador,5,0.0,0,0,2020-03-26
7142,Africa,莫桑比克,Mozambique,5,0.0,0,0,2020-03-26
7143,Asia,叙利亚,Syria,5,0.0,0,0,2020-03-26
7144,Oceania,斐济,Fiji,4,0.0,0,0,2020-03-26
7145,Africa,厄立特里亚,,4,0.0,0,0,2020-03-26
7146,North America,安提瓜和巴布达,Antigua and Barbuda,3,0.0,0,0,2020-03-26
7147,Asia,缅甸,Burma,3,0.0,0,0,2020-03-26
7148,Asia,老挝,Laos,3,0.0,0,0,2020-03-26
7149,Africa,佛得角,,3,0.0,1,0,2020-03-26
7150,North America,多米尼克,,2,0.0,0,0,2020-03-26
7151,Africa,马里,Mali,2,0.0,0,0,2020-03-26
7152,Africa,几内亚比绍,,2,0.0,0,0,2020-03-26
7153,Africa,利比亚,Libya,1,0.0,0,0,2020-03-26
7170,North America,美国,United States of America,68960,0.0,361,1041,2020-03-26
7171,Europe,意大利,Italy,74386,0.0,9362,7503,2020-03-26
7172,Europe,西班牙,Spain,47610,0.0,5367,3434,2020-03-26
7173,Europe,德国,Germany,35743,0.0,3290,187,2020-03-26
7174,Europe,法国,France,25233,0.0,3900,1331,2020-03-26
7175,Asia,伊朗,Iran,27017,0.0,9625,2077,2020-03-26
7176,Europe,瑞士,Switzerland,9765,0.0,3,103,2020-03-26
7177,Europe,英国,United Kingdom,9529,0.0,135,465,2020-03-26
7178,Europe,荷兰,Netherlands,6412,0.0,0,356,2020-03-26
7179,Europe,奥地利,Austria,5560,0.0,9,30,2020-03-26
7180,Asia,韩国,Korea,9241,0.0,4144,131,2020-03-26
7182,Europe,比利时,Belgium,4973,0.0,350,178,2020-03-26
7183,North America,加拿大,Canada,3409,0.0,183,36,2020-03-26
7184,Europe,挪威,Norway,3041,0.0,0,14,2020-03-26
7185,Europe,葡萄牙,Portugal,2995,0.0,22,33,2020-03-26
7186,Europe,瑞典,Sweden,2510,0.0,17,42,2020-03-26
7187,South America,巴西,Brazil,2433,0.0,0,57,2020-03-26
7188,Asia,土耳其,Turkey,2433,0.0,0,59,2020-03-26
7189,Asia,以色列,Israel,2369,0.0,58,5,2020-03-26
7190,Oceania,澳大利亚,Australia,2317,0.0,27,8,2020-03-26
7191,Europe,丹麦,Denmark,1724,0.0,1,34,2020-03-26
7192,Europe,捷克,Czech Republic,1654,0.0,10,10,2020-03-26
7193,Asia,马来西亚,Malaysia,1796,0.0,199,19,2020-03-26
7194,Europe,爱尔兰,Ireland,1564,0.0,0,9,2020-03-26
7195,Europe,卢森堡,Luxembourg,1333,0.0,0,8,2020-03-26
7196,South America,厄瓜多尔,Ecuador,1049,0.0,0,27,2020-03-26
7197,Asia,巴基斯坦,Pakistan,1016,0.0,6,7,2020-03-26
7198,Asia,日本,Japan,1277,0.0,285,44,2020-03-26
7199,South America,智利,Chile,922,0.0,17,2,2020-03-26
7200,Europe,波兰,Poland,901,0.0,13,10,2020-03-26
7201,Asia,沙特阿拉伯,Saudi Arabia,900,0.0,29,2,2020-03-26
7202,Europe,芬兰,Finland,880,0.0,10,3,2020-03-26
7203,Asia,泰国,Thailand,934,0.0,70,4,2020-03-26
7204,Europe,罗马尼亚,Romania,907,0.0,31,17,2020-03-26
7205,Europe,希腊,Greece,821,0.0,19,22,2020-03-26
7206,Europe,冰岛,Iceland,739,0.0,0,2,2020-03-26
7207,Asia,印度尼西亚,Indonesia,790,0.0,9,58,2020-03-26
7208,Africa,南非,South Africa,709,0.0,0,0,2020-03-26
7209,Europe,俄罗斯,Russia,658,0.0,29,1,2020-03-26
7210,Asia,菲律宾,Philippines,636,0.0,26,38,2020-03-26
7211,Asia,印度,India,606,0.0,42,10,2020-03-26
7212,North America,巴拿马,Panama,558,0.0,0,6,2020-03-26
7213,Europe,斯洛文尼亚,Slovenia,526,0.0,0,5,2020-03-26
7214,Asia,卡塔尔,Qatar,537,0.0,41,0,2020-03-26
7215,South America,阿根廷,Argentina,502,0.0,1,8,2020-03-26
7216,Asia,新加坡,Singapore,631,0.0,152,2,2020-03-26
7217,South America,秘鲁,Peru,480,0.0,1,5,2020-03-26
7218,North America,墨西哥,Mexico,475,0.0,1,6,2020-03-26
7219,South America,哥伦比亚,Colombia,470,0.0,6,3,2020-03-26
7220,Europe,克罗地亚,Croatia,442,0.0,5,1,2020-03-26
7221,Europe,爱沙尼亚,Estonia,404,0.0,4,1,2020-03-26
7222,Europe,塞尔维亚,Republic of Serbia,384,0.0,0,4,2020-03-26
7223,Africa,埃及,Egypt,456,0.0,95,21,2020-03-26
7224,Asia,黎巴嫩,Lebanon,333,0.0,8,4,2020-03-26
7225,North America,多米尼加,Dominican Republic,312,0.0,0,6,2020-03-26
7226,Asia,阿联酋,United Arab Emirates,333,0.0,52,2,2020-03-26
7227,Africa,阿尔及利亚,Algeria,302,0.0,12,21,2020-03-26
7228,Europe,立陶宛,Lithuania,255,0.0,1,3,2020-03-26
7229,Asia,亚美尼亚,Armenia,265,0.0,16,0,2020-03-26
7230,Europe,保加利亚,Bulgaria,242,0.0,3,3,2020-03-26
7231,Asia,伊拉克,Iraq,346,0.0,89,29,2020-03-26
7232,Asia,巴林,Bahrain,419,0.0,190,4,2020-03-26
7233,Europe,拉脱维亚,Latvia,221,0.0,0,0,2020-03-26
7234,Africa,摩洛哥,Morocco,225,0.0,7,6,2020-03-26
7235,South America,乌拉圭,Uruguay,217,0.0,6,0,2020-03-26
7236,Europe,斯洛伐克,Slovakia,216,0.0,7,0,2020-03-26
7237,Oceania,新西兰,New Zealand,205,4.0,0,0,2020-03-26
7238,North America,哥斯达黎加,Costa Rica,201,0.0,0,2,2020-03-26
7239,Europe,匈牙利,Hungary,226,0.0,21,10,2020-03-26
7240,Europe,安道尔,Andorra,188,0.0,1,1,2020-03-26
7241,Europe,波黑,Bosnia and Herzegovina,176,0.0,2,3,2020-03-26
7242,Asia,约旦,Jordan,172,0.0,1,0,2020-03-26
7243,Africa,突尼斯,Tunisia,173,0.0,0,5,2020-03-26
7244,Europe,圣马力诺,San Marino,187,0.0,2,21,2020-03-26
7245,Asia,科威特,Kuwait,195,0.0,43,0,2020-03-26
7246,Europe,摩尔多瓦,Moldova,149,0.0,1,1,2020-03-26
7247,Europe,北马其顿,North Macedonia,148,0.0,1,2,2020-03-26
7248,Europe,乌克兰,Ukraine,145,0.0,1,5,2020-03-26
7249,Europe,阿尔巴尼亚,Albania,146,0.0,10,5,2020-03-26
7250,Asia,塞浦路斯,Cyprus,132,0.0,0,3,2020-03-26
7251,Others,钻石公主号邮轮,Diamond Princess Cruise Ship,712,0.0,574,10,2020-03-26
7252,Asia,越南,Vietnam,141,0.0,17,0,2020-03-26
7253,Europe,法罗群岛,Faroe,122,0.0,0,0,2020-03-26
7254,Europe,马耳他,Malta,120,0.0,0,0,2020-03-26
7255,South America,委内瑞拉,Venezuela,106,0.0,0,0,2020-03-26
7256,Africa,布基纳法索,Burkina Faso,114,0.0,5,4,2020-03-26
7257,Asia,文莱,Brunei,109,0.0,4,0,2020-03-26
7258,Asia,斯里兰卡,SriLanka,102,0.0,1,0,2020-03-26
7259,Asia,柬埔寨,Kampuchea (Cambodia ),96,0.0,2,0,2020-03-26
7260,Africa,留尼旺,Reunion,83,0.0,0,0,2020-03-26
7261,Asia,阿曼,Oman,99,0.0,17,0,2020-03-26
7262,Asia,阿富汗,Afghanistan,84,0.0,0,2,2020-03-26
7263,Asia,阿塞拜疆,Azerbaijan,93,0.0,10,2,2020-03-26
7264,Africa,塞内加尔,Senegal,86,0.0,8,0,2020-03-26
7265,Asia,哈萨克斯坦,Kazakstan,80,0.0,2,0,2020-03-26
7266,North America,瓜德罗普岛,,73,0.0,0,0,2020-03-26
7267,Africa,科特迪瓦,Ivory Coast,73,0.0,3,0,2020-03-26
7268,Africa,喀麦隆,Cameroon,72,0.0,3,1,2020-03-26
7269,Africa,加纳,Ghana,68,0.0,0,3,2020-03-26
7270,Europe,白俄罗斯,Belarus,86,0.0,22,0,2020-03-26
7271,Asia,格鲁吉亚,Georgia,73,0.0,10,0,2020-03-26
7272,North America,特立尼达和多巴哥,Trinidad and Tobago,57,0.0,0,0,2020-03-26
7273,North America,马提尼克,Martinique,57,0.0,0,0,2020-03-26
7274,Asia,乌兹别克斯坦,Uzbekistan,55,0.0,0,0,2020-03-26
7275,Europe,黑山,,53,0.0,0,0,2020-03-26
7276,North America,洪都拉斯,Honduras,52,0.0,0,0,2020-03-26
7277,Asia,巴勒斯坦,Palestine,64,0.0,16,1,2020-03-26
7278,North America,古巴,Cuba,48,0.0,0,1,2020-03-26
7279,Europe,列支敦士登,Liechtenstein,47,0.0,0,0,2020-03-26
7280,Africa,刚果（金）,Democratic Republic of the Congo,48,0.0,0,2,2020-03-26
7281,Africa,毛里求斯,Mauritius,48,0.0,0,2,2020-03-26
7282,Africa,尼日利亚,Nigeria,46,0.0,2,1,2020-03-26
7283,Asia,吉尔吉斯斯坦,,42,0.0,0,0,2020-03-26
7284,Africa,卢旺达,Republic of Rwanda,41,0.0,0,0,2020-03-26
7285,North America,波多黎各,Puerto Rico,39,0.0,0,2,2020-03-26
7286,South America,巴拉圭,Paraguay,37,0.0,0,3,2020-03-26
7287,Oceania,关岛,Guam,32,0.0,0,1,2020-03-26
7288,Asia,孟加拉国,Bangladesh,39,0.0,5,4,2020-03-26
7289,Europe,摩纳哥,Monaco,31,0.0,1,0,2020-03-26
7290,Africa,马约特,,30,0.0,0,0,2020-03-26
7291,South America,玻利维亚,Bolivia,28,0.0,0,0,2020-03-26
7292,Africa,肯尼亚,Kenya,28,0.0,1,0,2020-03-26
7293,Oceania,法属波利尼西亚,French Polynesia,25,0.0,0,0,2020-03-26
7294,South America,法属圭亚那,French Guiana,23,0.0,0,0,2020-03-26
7295,Europe,根西岛,Guernsey,23,0.0,0,0,2020-03-26
7296,Europe,马恩岛,,23,0.0,0,0,2020-03-26
7297,North America,牙买加,Jamaica,21,0.0,0,1,2020-03-26
7298,North America,危地马拉,Guatemala,21,0.0,0,1,2020-03-26
7299,Africa,多哥,Togo,20,0.0,1,0,2020-03-26
7300,Africa,马达加斯加,Madagascar,19,0.0,0,0,2020-03-26
7301,Europe,泽西岛,Bailiwick of Jersey,18,0.0,0,0,2020-03-26
7302,North America,巴巴多斯,Barbados,18,0.0,0,0,2020-03-26
7303,North America,美属维尔京群岛,,17,0.0,0,0,2020-03-26
7304,Europe,直布罗陀,Gibraltar,15,0.0,0,0,2020-03-26
7305,Africa,乌干达,Uganda,14,0.0,0,0,2020-03-26
7306,Asia,马尔代夫,Maldives,13,0.0,0,0,2020-03-26
7307,Africa,坦桑尼亚,Tanzania,13,0.0,1,0,2020-03-26
7308,North America,阿鲁巴,,12,0.0,0,0,2020-03-26
7309,Africa,赞比亚共和国,,12,0.0,0,0,2020-03-26
7310,Africa,赤道几内亚,The Republic of Equatorial Guinea,11,0.0,0,0,2020-03-26
7311,Africa,吉布提,Djibouti,11,0.0,0,0,2020-03-26
7312,Asia,蒙古,Mongolia,10,0.0,0,0,2020-03-26
7313,Oceania,新喀里多尼亚,,10,0.0,0,0,2020-03-26
7314,Africa,埃塞俄比亚,Ethiopia,12,0.0,4,0,2020-03-26
7315,North America,圣马丁岛,Sint Maarten,8,0.0,0,0,2020-03-26
7316,Africa,纳米比亚,Namibia,7,0.0,0,0,2020-03-26
7317,Africa,塞舌尔,Seychelles,7,0.0,0,0,2020-03-26
7318,Africa,尼日尔,Niger,7,0.0,0,0,2020-03-26
7319,North America,海地,Haiti,7,0.0,0,0,2020-03-26
7320,South America,苏里南,Suriname,6,0.0,0,0,2020-03-26
7321,North America,百慕大,,6,0.0,0,0,2020-03-26
7322,Africa,加蓬,Gabon,6,0.0,0,1,2020-03-26
7323,North America,库拉索岛,,6,0.0,0,1,2020-03-26
7324,Africa,斯威士兰,Swaziland,5,0.0,0,0,2020-03-26
7325,Africa,贝宁,Benin,5,0.0,0,0,2020-03-26
7326,North America,萨尔瓦多,EI Salvador,5,0.0,0,0,2020-03-26
7327,Africa,莫桑比克,Mozambique,5,0.0,0,0,2020-03-26
7328,Asia,叙利亚,Syria,5,0.0,0,0,2020-03-26
7329,South America,圭亚那,Guyana,5,0.0,0,1,2020-03-26
7330,North America,开曼群岛,Cayman Is,5,0.0,0,1,2020-03-26
7331,Africa,几内亚,Guinea,4,0.0,0,0,2020-03-26
7332,North America,巴哈马,Bahamas,4,0.0,0,0,2020-03-26
7333,Africa,中非共和国,Central African Republic,4,0.0,0,0,2020-03-26
7334,Africa,刚果（布）,,4,0.0,0,0,2020-03-26
7335,North America,格陵兰,,4,0.0,0,0,2020-03-26
7336,Oceania,斐济,Fiji,4,0.0,0,0,2020-03-26
7337,Africa,厄立特里亚,,4,0.0,0,0,2020-03-26
7338,North America,安提瓜和巴布达,Antigua and Barbuda,3,0.0,0,0,2020-03-26
7339,North America,圣卢西亚,St.Lucia,3,0.0,0,0,2020-03-26
7340,North America,圣巴泰勒米岛,,3,0.0,0,0,2020-03-26
7341,Africa,利比里亚,Liberia,3,0.0,0,0,2020-03-26
7342,Africa,乍得,Chad,3,0.0,0,0,2020-03-26
7343,Africa,安哥拉,Angola,3,0.0,0,0,2020-03-26
7344,Asia,缅甸,Burma,3,0.0,0,0,2020-03-26
7345,Asia,老挝,Laos,3,0.0,0,0,2020-03-26
7346,Africa,苏丹,Sudan,3,0.0,0,1,2020-03-26
7347,Africa,冈比亚,Gambia,3,0.0,0,1,2020-03-26
7348,Africa,津巴布韦,Zimbabwe,3,0.0,0,1,2020-03-26
7349,Africa,佛得角,,3,0.0,1,0,2020-03-26
7350,Asia,不丹,Kingdom of Bhutan,2,0.0,0,0,2020-03-26
7351,Africa,毛里塔尼亚,The Islamic Republic of Mauritania,2,0.0,0,0,2020-03-26
7352,North America,尼加拉瓜,Nicaragua,2,0.0,0,0,2020-03-26
7353,North America,多米尼克,,2,0.0,0,0,2020-03-26
7354,Africa,马里,Mali,2,0.0,0,0,2020-03-26
7355,Africa,几内亚比绍,,2,0.0,0,0,2020-03-26
7356,Asia,尼泊尔,Nepal,2,0.0,1,0,2020-03-26
7357,Europe,梵蒂冈,Status Civitatis Vaticanae,1,0.0,0,0,2020-03-26
7358,North America,圣文森特和格林纳丁斯,Saint Vincent and the Grenadines,1,0.0,0,0,2020-03-26
7359,Africa,索马里,Somali,1,0.0,0,0,2020-03-26
7360,Asia,东帝汶,,1,0.0,0,0,2020-03-26
7361,Oceania,巴布亚新几内亚,Papua New Cuinea,1,0.0,0,0,2020-03-26
7362,North America,蒙特塞拉特,,1,0.0,0,0,2020-03-26
7363,North America,伯利兹,Belize,1,0.0,0,0,2020-03-26
7364,North America,格林那达,,1,0.0,0,0,2020-03-26
7365,North America,特克斯和凯科斯群岛,,1,0.0,0,0,2020-03-26
7366,Africa,利比亚,Libya,1,0.0,0,0,2020-03-26
7367,North America,美国,United States of America,68960,0.0,361,1041,2020-03-26
7370,South America,乌拉圭,Uruguay,217,0.0,6,0,2020-03-26
7371,Europe,斯洛伐克,Slovakia,216,0.0,7,0,2020-03-26
7372,Oceania,新西兰,New Zealand,205,4.0,0,0,2020-03-26
7373,North America,哥斯达黎加,Costa Rica,201,0.0,0,2,2020-03-26
7374,Asia,科威特,Kuwait,195,0.0,43,0,2020-03-26
7375,South America,乌拉圭,Uruguay,217,0.0,6,0,2020-03-26
7376,Europe,斯洛伐克,Slovakia,216,0.0,7,0,2020-03-26
7377,Oceania,新西兰,New Zealand,205,4.0,0,0,2020-03-26
7378,North America,哥斯达黎加,Costa Rica,201,0.0,0,2,2020-03-26
7379,Asia,科威特,Kuwait,195,0.0,43,0,2020-03-26
7460,North America,美国,United States of America,65778,0.0,361,942,2020-03-26
7461,Europe,意大利,Italy,74386,0.0,9362,7503,2020-03-26
7462,Europe,西班牙,Spain,47610,0.0,5367,3434,2020-03-26
7463,Europe,德国,Germany,35743,0.0,3290,187,2020-03-26
7464,Europe,法国,France,25233,0.0,3900,1331,2020-03-26
7465,Asia,伊朗,Iran,27017,0.0,9625,2077,2020-03-26
7466,Europe,瑞士,Switzerland,9765,0.0,3,103,2020-03-26
7467,Europe,英国,United Kingdom,9529,0.0,135,465,2020-03-26
7468,Europe,荷兰,Netherlands,6412,0.0,0,356,2020-03-26
7469,Europe,奥地利,Austria,5560,0.0,9,30,2020-03-26
7470,Asia,韩国,Korea,9241,0.0,4144,131,2020-03-26
7471,Europe,比利时,Belgium,4973,0.0,350,178,2020-03-26
7472,North America,加拿大,Canada,3409,0.0,183,36,2020-03-26
7473,Europe,挪威,Norway,3041,0.0,0,14,2020-03-26
7474,Europe,葡萄牙,Portugal,2995,0.0,22,33,2020-03-26
7475,Europe,瑞典,Sweden,2510,0.0,17,42,2020-03-26
7476,South America,巴西,Brazil,2433,0.0,0,57,2020-03-26
7477,Asia,土耳其,Turkey,2433,0.0,0,59,2020-03-26
7478,Asia,以色列,Israel,2369,0.0,58,5,2020-03-26
7479,Oceania,澳大利亚,Australia,2317,0.0,27,8,2020-03-26
7480,Europe,丹麦,Denmark,1724,0.0,1,34,2020-03-26
7481,Europe,捷克,Czech Republic,1654,0.0,10,10,2020-03-26
7482,Asia,马来西亚,Malaysia,1796,0.0,199,19,2020-03-26
7483,Europe,爱尔兰,Ireland,1564,0.0,0,9,2020-03-26
7484,Europe,卢森堡,Luxembourg,1333,0.0,0,8,2020-03-26
7485,South America,厄瓜多尔,Ecuador,1049,0.0,0,27,2020-03-26
7486,Asia,巴基斯坦,Pakistan,1016,0.0,6,7,2020-03-26
7487,Asia,日本,Japan,1277,0.0,285,44,2020-03-26
7488,South America,智利,Chile,922,0.0,17,2,2020-03-26
7489,Europe,波兰,Poland,901,0.0,13,10,2020-03-26
7490,Asia,沙特阿拉伯,Saudi Arabia,900,0.0,29,2,2020-03-26
7491,Europe,芬兰,Finland,880,0.0,10,3,2020-03-26
7492,Asia,泰国,Thailand,934,0.0,70,4,2020-03-26
7493,Europe,罗马尼亚,Romania,907,0.0,31,17,2020-03-26
7494,Europe,希腊,Greece,821,0.0,19,22,2020-03-26
7495,Europe,冰岛,Iceland,739,0.0,0,2,2020-03-26
7496,Asia,印度尼西亚,Indonesia,790,0.0,9,58,2020-03-26
7497,Africa,南非,South Africa,709,0.0,0,0,2020-03-26
7498,Europe,俄罗斯,Russia,658,0.0,29,1,2020-03-26
